"year","wasteshed","material","LCstage","disposition","umbDisp","tons"
2018,"Metro","Carpeting","endOfLife","landfilling","Disposal",29316.1648346535
2018,"Metro","Carpeting","endOfLife","recycling",NA,0
2018,"Metro","Carpeting","endOfLifeTransport","combustion","Disposal",72.7710920889786
2018,"Metro","Carpeting","endOfLifeTransport","landfilling","Disposal",29316.1648346535
2018,"Metro","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Metro","Carpeting","production","production","Production",29388.9359267425
2018,"Metro","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Metro","FoodWaste","endOfLife","combustion","Disposal",457.276996478197
2018,"Metro","FoodWaste","endOfLife","combustion","Recovery",13393.607
2018,"Metro","FoodWaste","endOfLife","composting","Recovery",23492.812
2018,"Metro","FoodWaste","endOfLife","landfilling","Disposal",184216.114105568
2018,"Metro","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Metro","FoodWaste","endOfLifeTransport","combustion","Disposal",457.276996478197
2018,"Metro","FoodWaste","endOfLifeTransport","combustion","Recovery",13393.607
2018,"Metro","FoodWaste","endOfLifeTransport","composting","Recovery",23492.812
2018,"Metro","FoodWaste","endOfLifeTransport","landfilling","Disposal",184216.114105568
2018,"Metro","FoodWaste","production","production","Production",221559.810102046
2018,"Metro","Glass","endOfLife","landfilling","Disposal",11335.8802644526
2018,"Metro","Glass","endOfLife","recycling","Recovery",59679.178
2018,"Metro","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Metro","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Metro","Glass","endOfLife","reuseContainer",NA,0
2018,"Metro","Glass","endOfLife","useAsAggregate",NA,0
2018,"Metro","Glass","endOfLifeTransport","landfilling","Disposal",11335.8802644526
2018,"Metro","Glass","endOfLifeTransport","recycling","Recovery",59679.178
2018,"Metro","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Metro","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Metro","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Metro","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Metro","Glass","production","production","Production",71043.1971561285
2018,"Metro","PaperFiber","endOfLife","combustion","Disposal",393.48516890038
2018,"Metro","PaperFiber","endOfLife","landfilling","Disposal",158517.286745819
2018,"Metro","PaperFiber","endOfLife","recycling","Recovery",135883.584
2018,"Metro","PaperFiber","endOfLifeTransport","combustion","Disposal",393.48516890038
2018,"Metro","PaperFiber","endOfLifeTransport","landfilling","Disposal",158517.286745819
2018,"Metro","PaperFiber","endOfLifeTransport","recycling","Recovery",135883.584
2018,"Metro","PaperFiber","production","production","Production",294794.355914719
2018,"Metro","PlasticFilm","endOfLife","combustion","Disposal",195.672064721256
2018,"Metro","PlasticFilm","endOfLife","landfilling","Disposal",78827.3796398628
2018,"Metro","PlasticFilm","endOfLife","recycling","Recovery",4473.638
2018,"Metro","PlasticFilm","endOfLifeTransport","combustion","Disposal",195.672064721256
2018,"Metro","PlasticFilm","endOfLifeTransport","landfilling","Disposal",78827.3796398628
2018,"Metro","PlasticFilm","endOfLifeTransport","recycling","Recovery",4473.638
2018,"Metro","PlasticFilm","production","production","Production",83496.6897045841
2018,"Metro","ScrapMetal","endOfLife","landfilling","Disposal",39867.6136268755
2018,"Metro","ScrapMetal","endOfLife","recycling","Recovery",232715.674
2018,"Metro","ScrapMetal","endOfLifeTransport","landfilling","Disposal",39867.6136268755
2018,"Metro","ScrapMetal","endOfLifeTransport","recycling","Recovery",232715.674
2018,"Metro","ScrapMetal","production","production","Production",272682.250427739
2018,"Metro","TinnedCan","endOfLife","landfilling","Disposal",5065.48824622358
2018,"Metro","TinnedCan","endOfLife","recycling","Recovery",4400.419
2018,"Metro","TinnedCan","endOfLifeTransport","landfilling","Disposal",5065.48824622358
2018,"Metro","TinnedCan","endOfLifeTransport","recycling","Recovery",4400.419
2018,"Metro","TinnedCan","production","production","Production",9478.48123445569
2018,"Milton Freewater","Aluminum","endOfLife","landfilling","Disposal",6.23546384886663
2018,"Milton Freewater","Aluminum","endOfLife","recycling","Recovery",56.369
2018,"Milton Freewater","Aluminum","endOfLifeTransport","landfilling","Disposal",6.23546384886663
2018,"Milton Freewater","Aluminum","endOfLifeTransport","recycling","Recovery",56.369
2018,"Milton Freewater","Aluminum","production","production","Production",62.6044638488666
2018,"Milton Freewater","Cardboard","endOfLife","combustion",NA,0
2018,"Milton Freewater","Cardboard","endOfLife","landfilling","Disposal",54.5608889243146
2018,"Milton Freewater","Cardboard","endOfLife","recycling","Recovery",393.636
2018,"Milton Freewater","Cardboard","endOfLifeTransport","combustion",NA,0
2018,"Milton Freewater","Cardboard","endOfLifeTransport","landfilling","Disposal",54.5608889243146
2018,"Milton Freewater","Cardboard","endOfLifeTransport","recycling","Recovery",393.636
2018,"Milton Freewater","Cardboard","production","production","Production",448.196888924315
2018,"Milton Freewater","Carpeting","endOfLife","combustion",NA,0
2018,"Milton Freewater","Carpeting","endOfLife","landfilling","Disposal",40.3605503043404
2018,"Milton Freewater","Carpeting","endOfLife","recycling",NA,0
2018,"Milton Freewater","Carpeting","endOfLifeTransport","combustion",NA,0
2018,"Milton Freewater","Carpeting","endOfLifeTransport","landfilling","Disposal",40.3605503043404
2018,"Milton Freewater","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Milton Freewater","Carpeting","production","production","Production",40.3605503043404
2018,"Milton Freewater","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Milton Freewater","FoodWaste","endOfLife","combustion",NA,0
2018,"Milton Freewater","FoodWaste","endOfLife","composting",NA,0
2018,"Milton Freewater","FoodWaste","endOfLife","landfilling","Disposal",251.977443775544
2018,"Milton Freewater","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Milton Freewater","FoodWaste","endOfLifeTransport","combustion",NA,0
2018,"Milton Freewater","FoodWaste","endOfLifeTransport","composting",NA,0
2018,"Milton Freewater","FoodWaste","endOfLifeTransport","landfilling","Disposal",251.977443775544
2018,"Milton Freewater","FoodWaste","production","production","Production",251.977443775544
2018,"Milton Freewater","Glass","endOfLife","landfilling","Disposal",26.2777566788621
2018,"Milton Freewater","Glass","endOfLife","recycling","Recovery",187.538
2018,"Milton Freewater","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Milton Freewater","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Milton Freewater","Glass","endOfLife","reuseContainer",NA,0
2018,"Milton Freewater","Glass","endOfLife","useAsAggregate",NA,0
2018,"Milton Freewater","Glass","endOfLifeTransport","landfilling","Disposal",26.2777566788621
2018,"Milton Freewater","Glass","endOfLifeTransport","recycling","Recovery",187.538
2018,"Milton Freewater","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Milton Freewater","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Milton Freewater","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Milton Freewater","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Milton Freewater","Glass","production","production","Production",213.815756678862
2018,"Milton Freewater","PaperFiber","endOfLife","combustion",NA,0
2018,"Milton Freewater","PaperFiber","endOfLife","landfilling","Disposal",208.900659272522
2018,"Milton Freewater","PaperFiber","endOfLife","recycling","Recovery",78.627
2018,"Milton Freewater","PaperFiber","endOfLifeTransport","combustion",NA,0
2018,"Milton Freewater","PaperFiber","endOfLifeTransport","landfilling","Disposal",208.900659272522
2018,"Milton Freewater","PaperFiber","endOfLifeTransport","recycling","Recovery",78.627
2018,"Milton Freewater","PaperFiber","production","production","Production",287.527659272522
2018,"Milton Freewater","PlasticFilm","endOfLife","combustion","Recovery",6.7
2018,"Milton Freewater","PlasticFilm","endOfLife","landfilling","Disposal",81.215626554102
2018,"Milton Freewater","PlasticFilm","endOfLife","recycling","Recovery",10.403
2018,"Milton Freewater","PlasticFilm","endOfLifeTransport","combustion","Recovery",6.7
2018,"Milton Freewater","PlasticFilm","endOfLifeTransport","landfilling","Disposal",81.215626554102
2018,"Milton Freewater","PlasticFilm","endOfLifeTransport","recycling","Recovery",10.403
2018,"Milton Freewater","PlasticFilm","production","production","Production",98.318626554102
2018,"Milton Freewater","ScrapMetal","endOfLife","landfilling","Disposal",65.7660418445905
2018,"Milton Freewater","ScrapMetal","endOfLife","recycling","Recovery",99.367
2018,"Milton Freewater","ScrapMetal","endOfLifeTransport","landfilling","Disposal",65.7660418445905
2018,"Milton Freewater","ScrapMetal","endOfLifeTransport","recycling","Recovery",99.367
2018,"Milton Freewater","ScrapMetal","production","production","Production",165.13304184459
2018,"Milton Freewater","TinnedCan","endOfLife","landfilling","Disposal",10.7795846560181
2018,"Milton Freewater","TinnedCan","endOfLife","recycling","Recovery",3.783
2018,"Milton Freewater","TinnedCan","endOfLifeTransport","landfilling","Disposal",10.7795846560181
2018,"Milton Freewater","TinnedCan","endOfLifeTransport","recycling","Recovery",3.783
2018,"Milton Freewater","TinnedCan","production","production","Production",14.5625846560181
2018,"Morrow","Aluminum","endOfLife","landfilling","Disposal",67.4644617251223
2018,"Morrow","Aluminum","endOfLife","recycling","Recovery",34.056
2018,"Morrow","Aluminum","endOfLifeTransport","landfilling","Disposal",67.4644617251223
2018,"Morrow","Aluminum","endOfLifeTransport","recycling","Recovery",34.056
2018,"Morrow","Aluminum","production","production","Production",101.520461725122
2018,"Morrow","Cardboard","endOfLife","combustion",NA,0
2018,"Morrow","Cardboard","endOfLife","landfilling","Disposal",590.320318061362
2018,"Morrow","Cardboard","endOfLife","recycling","Recovery",2551.381
2018,"Morrow","Cardboard","endOfLifeTransport","combustion",NA,0
2018,"Morrow","Cardboard","endOfLifeTransport","landfilling","Disposal",590.320318061362
2018,"Morrow","Cardboard","endOfLifeTransport","recycling","Recovery",2551.381
2018,"Morrow","Cardboard","production","production","Production",3141.70131806136
2018,"Morrow","Carpeting","endOfLife","combustion",NA,0
2018,"Morrow","Carpeting","endOfLife","landfilling","Disposal",436.68007179722
2018,"Morrow","Carpeting","endOfLife","recycling",NA,0
2018,"Morrow","Carpeting","endOfLifeTransport","combustion",NA,0
2018,"Morrow","Carpeting","endOfLifeTransport","landfilling","Disposal",436.68007179722
2018,"Morrow","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Morrow","Carpeting","production","production","Production",436.68007179722
2018,"Morrow","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Morrow","FoodWaste","endOfLife","combustion",NA,0
2018,"Morrow","FoodWaste","endOfLife","composting",NA,0
2018,"Morrow","FoodWaste","endOfLife","landfilling","Disposal",2726.26432022041
2018,"Morrow","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Morrow","FoodWaste","endOfLifeTransport","combustion",NA,0
2018,"Morrow","FoodWaste","endOfLifeTransport","composting",NA,0
2018,"Morrow","FoodWaste","endOfLifeTransport","landfilling","Disposal",2726.26432022041
2018,"Morrow","FoodWaste","production","production","Production",2726.26432022041
2018,"Morrow","Glass","endOfLife","landfilling","Disposal",284.311600973423
2018,"Morrow","Glass","endOfLife","recycling","Recovery",67.083
2018,"Morrow","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Morrow","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Morrow","Glass","endOfLife","reuseContainer",NA,0
2018,"Morrow","Glass","endOfLife","useAsAggregate",NA,0
2018,"Morrow","Glass","endOfLifeTransport","landfilling","Disposal",284.311600973423
2018,"Morrow","Glass","endOfLifeTransport","recycling","Recovery",67.083
2018,"Morrow","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Morrow","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Morrow","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Morrow","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Morrow","Glass","production","production","Production",351.394600973423
2018,"Morrow","PaperFiber","endOfLife","combustion",NA,0
2018,"Morrow","PaperFiber","endOfLife","landfilling","Disposal",2260.19601322932
2018,"Morrow","PaperFiber","endOfLife","recycling","Recovery",82.697
2018,"Morrow","PaperFiber","endOfLifeTransport","combustion",NA,0
2018,"Morrow","PaperFiber","endOfLifeTransport","landfilling","Disposal",2260.19601322932
2018,"Morrow","PaperFiber","endOfLifeTransport","recycling","Recovery",82.697
2018,"Morrow","PaperFiber","production","production","Production",2342.89301322932
2018,"Morrow","PlasticFilm","endOfLife","combustion",NA,0
2018,"Morrow","PlasticFilm","endOfLife","landfilling","Disposal",878.71065600628
2018,"Morrow","PlasticFilm","endOfLife","recycling","Recovery",623.38
2018,"Morrow","PlasticFilm","endOfLifeTransport","combustion",NA,0
2018,"Morrow","PlasticFilm","endOfLifeTransport","landfilling","Disposal",878.71065600628
2018,"Morrow","PlasticFilm","endOfLifeTransport","recycling","Recovery",623.38
2018,"Morrow","PlasticFilm","production","production","Production",1502.09065600628
2018,"Morrow","ScrapMetal","endOfLife","landfilling","Disposal",711.554219602062
2018,"Morrow","ScrapMetal","endOfLife","recycling","Recovery",1412.49
2018,"Morrow","ScrapMetal","endOfLifeTransport","landfilling","Disposal",711.554219602062
2018,"Morrow","ScrapMetal","endOfLifeTransport","recycling","Recovery",1412.49
2018,"Morrow","ScrapMetal","production","production","Production",2124.04421960206
2018,"Morrow","TinnedCan","endOfLife","landfilling","Disposal",116.629475218725
2018,"Morrow","TinnedCan","endOfLife","recycling","Recovery",3.95
2018,"Morrow","TinnedCan","endOfLifeTransport","landfilling","Disposal",116.629475218725
2018,"Morrow","TinnedCan","endOfLifeTransport","recycling","Recovery",3.95
2018,"Morrow","TinnedCan","production","production","Production",120.579475218725
2018,"Polk","Aluminum","endOfLife","landfilling","Disposal",178.422804332866
2018,"Polk","Aluminum","endOfLife","recycling","Recovery",296.635
2018,"Polk","Aluminum","endOfLifeTransport","landfilling","Disposal",178.422804332866
2018,"Polk","Aluminum","endOfLifeTransport","recycling","Recovery",296.635
2018,"Polk","Aluminum","production","production","Production",476.073203158385
2018,"Polk","Cardboard","endOfLife","combustion","Disposal",8.88483421214755
2018,"Polk","Cardboard","endOfLife","landfilling","Disposal",1561.21614120811
2018,"Polk","Cardboard","endOfLife","recycling","Recovery",4959.327
2018,"Polk","Cardboard","endOfLifeTransport","combustion","Disposal",8.88483421214755
2018,"Polk","Cardboard","endOfLifeTransport","landfilling","Disposal",1561.21614120811
2018,"Polk","Cardboard","endOfLifeTransport","recycling","Recovery",4959.327
2018,"Polk","Cardboard","production","production","Production",6529.42797542026
2018,"Polk","Carpeting","endOfLife","combustion","Disposal",6.57241487877042
2018,"Polk","Carpeting","endOfLife","landfilling","Disposal",1154.88482400985
2018,"Polk","Carpeting","endOfLife","recycling",NA,0
2018,"Polk","Carpeting","endOfLifeTransport","combustion","Disposal",6.57241487877042
2018,"Polk","Carpeting","endOfLifeTransport","landfilling","Disposal",1154.88482400985
2018,"Polk","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Polk","Carpeting","production","production","Production",1161.45723888862
2018,"Polk","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Polk","FoodWaste","endOfLife","combustion","Disposal",41.0326491610503
2018,"Polk","FoodWaste","endOfLife","composting","Recovery",272.861
2018,"Polk","FoodWaste","endOfLife","landfilling","Disposal",7210.13275623934
2018,"Polk","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Polk","FoodWaste","endOfLifeTransport","combustion","Disposal",41.0326491610503
2018,"Polk","FoodWaste","endOfLifeTransport","composting","Recovery",272.861
2018,"Polk","FoodWaste","endOfLifeTransport","landfilling","Disposal",7210.13275623934
2018,"Polk","FoodWaste","production","production","Production",7524.02640540039
2018,"Polk","Glass","endOfLife","landfilling","Disposal",751.916962692595
2018,"Polk","Glass","endOfLife","recycling","Recovery",1009.054
2018,"Polk","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Polk","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Polk","Glass","endOfLife","reuseContainer",NA,0
2018,"Polk","Glass","endOfLife","useAsAggregate",NA,0
2018,"Polk","Glass","endOfLifeTransport","landfilling","Disposal",751.916962692595
2018,"Polk","Glass","endOfLifeTransport","recycling","Recovery",1009.054
2018,"Polk","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Polk","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Polk","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Polk","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Polk","Glass","production","production","Production",1765.25009956448
2018,"Polk","PaperFiber","endOfLife","combustion","Disposal",34.0179157824819
2018,"Polk","PaperFiber","endOfLife","landfilling","Disposal",5977.525065944
2018,"Polk","PaperFiber","endOfLife","recycling","Recovery",2568.882
2018,"Polk","PaperFiber","endOfLifeTransport","combustion","Disposal",34.0179157824819
2018,"Polk","PaperFiber","endOfLifeTransport","landfilling","Disposal",5977.525065944
2018,"Polk","PaperFiber","endOfLifeTransport","recycling","Recovery",2568.882
2018,"Polk","PaperFiber","production","production","Production",8580.42498172648
2018,"Polk","PlasticFilm","endOfLife","combustion","Disposal",13.2253596228949
2018,"Polk","PlasticFilm","endOfLife","landfilling","Disposal",2323.92011190435
2018,"Polk","PlasticFilm","endOfLife","recycling","Recovery",150.275
2018,"Polk","PlasticFilm","endOfLifeTransport","combustion","Disposal",13.2253596228949
2018,"Polk","PlasticFilm","endOfLifeTransport","landfilling","Disposal",2323.92011190435
2018,"Polk","PlasticFilm","endOfLifeTransport","recycling","Recovery",150.275
2018,"Polk","PlasticFilm","production","production","Production",2487.42047152724
2018,"Polk","ScrapMetal","endOfLife","landfilling","Disposal",1881.84261831896
2018,"Polk","ScrapMetal","endOfLife","recycling","Recovery",7630.105
2018,"Polk","ScrapMetal","endOfLifeTransport","landfilling","Disposal",1881.84261831896
2018,"Polk","ScrapMetal","endOfLifeTransport","recycling","Recovery",7630.105
2018,"Polk","ScrapMetal","production","production","Production",9522.6571281913
2018,"Polk","TinnedCan","endOfLife","landfilling","Disposal",308.449182047597
2018,"Polk","TinnedCan","endOfLife","recycling","Recovery",138.87
2018,"Polk","TinnedCan","endOfLifeTransport","landfilling","Disposal",308.449182047597
2018,"Polk","TinnedCan","endOfLifeTransport","recycling","Recovery",138.87
2018,"Polk","TinnedCan","production","production","Production",449.074557086985
2018,"Sherman","Aluminum","endOfLife","landfilling","Disposal",4.35683116657012
2018,"Sherman","Aluminum","endOfLife","recycling","Recovery",8.004
2018,"Sherman","Aluminum","endOfLifeTransport","landfilling","Disposal",4.35683116657012
2018,"Sherman","Aluminum","endOfLifeTransport","recycling","Recovery",8.004
2018,"Sherman","Aluminum","production","production","Production",12.3608311665701
2018,"Sherman","Cardboard","endOfLife","combustion",NA,0
2018,"Sherman","Cardboard","endOfLife","landfilling","Disposal",38.1226781363557
2018,"Sherman","Cardboard","endOfLife","recycling","Recovery",42.226
2018,"Sherman","Cardboard","endOfLifeTransport","combustion",NA,0
2018,"Sherman","Cardboard","endOfLifeTransport","landfilling","Disposal",38.1226781363557
2018,"Sherman","Cardboard","endOfLifeTransport","recycling","Recovery",42.226
2018,"Sherman","Cardboard","production","production","Production",80.3486781363557
2018,"Sherman","Carpeting","endOfLife","combustion",NA,0
2018,"Sherman","Carpeting","endOfLife","landfilling","Disposal",28.200645168977
2018,"Sherman","Carpeting","endOfLife","recycling",NA,0
2018,"Sherman","Carpeting","endOfLifeTransport","combustion",NA,0
2018,"Sherman","Carpeting","endOfLifeTransport","landfilling","Disposal",28.200645168977
2018,"Sherman","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Sherman","Carpeting","production","production","Production",28.200645168977
2018,"Sherman","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Sherman","FoodWaste","endOfLife","combustion",NA,0
2018,"Sherman","FoodWaste","endOfLife","composting",NA,0
2018,"Sherman","FoodWaste","endOfLife","landfilling","Disposal",176.061189178974
2018,"Sherman","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Sherman","FoodWaste","endOfLifeTransport","combustion",NA,0
2018,"Sherman","FoodWaste","endOfLifeTransport","composting",NA,0
2018,"Sherman","FoodWaste","endOfLifeTransport","landfilling","Disposal",176.061189178974
2018,"Sherman","FoodWaste","production","production","Production",176.061189178974
2018,"Sherman","Glass","endOfLife","landfilling","Disposal",18.3607430114156
2018,"Sherman","Glass","endOfLife","recycling","Recovery",9.035
2018,"Sherman","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Sherman","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Sherman","Glass","endOfLife","reuseContainer",NA,0
2018,"Sherman","Glass","endOfLife","useAsAggregate",NA,0
2018,"Sherman","Glass","endOfLifeTransport","landfilling","Disposal",18.3607430114156
2018,"Sherman","Glass","endOfLifeTransport","recycling","Recovery",9.035
2018,"Sherman","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Sherman","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Sherman","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Sherman","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Sherman","Glass","production","production","Production",27.3957430114156
2018,"Sherman","PaperFiber","endOfLife","combustion",NA,0
2018,"Sherman","PaperFiber","endOfLife","landfilling","Disposal",145.962662136354
2018,"Sherman","PaperFiber","endOfLife","recycling",NA,0
2018,"Sherman","PaperFiber","endOfLifeTransport","combustion",NA,0
2018,"Sherman","PaperFiber","endOfLifeTransport","landfilling","Disposal",145.962662136354
2018,"Sherman","PaperFiber","endOfLifeTransport","recycling",NA,0
2018,"Sherman","PaperFiber","production","production","Production",145.962662136354
2018,"Sherman","PlasticFilm","endOfLife","combustion",NA,0
2018,"Sherman","PlasticFilm","endOfLife","landfilling","Disposal",56.7468245442152
2018,"Sherman","PlasticFilm","endOfLife","recycling",NA,0
2018,"Sherman","PlasticFilm","endOfLifeTransport","combustion",NA,0
2018,"Sherman","PlasticFilm","endOfLifeTransport","landfilling","Disposal",56.7468245442152
2018,"Sherman","PlasticFilm","endOfLifeTransport","recycling",NA,0
2018,"Sherman","PlasticFilm","production","production","Production",56.7468245442152
2018,"Sherman","ScrapMetal","endOfLife","landfilling","Disposal",45.9519207801272
2018,"Sherman","ScrapMetal","endOfLife","recycling","Recovery",52.699
2018,"Sherman","ScrapMetal","endOfLifeTransport","landfilling","Disposal",45.9519207801272
2018,"Sherman","ScrapMetal","endOfLifeTransport","recycling","Recovery",52.699
2018,"Sherman","ScrapMetal","production","production","Production",98.6509207801272
2018,"Sherman","TinnedCan","endOfLife","landfilling","Disposal",7.53189041430446
2018,"Sherman","TinnedCan","endOfLife","recycling",NA,0
2018,"Sherman","TinnedCan","endOfLifeTransport","landfilling","Disposal",7.53189041430446
2018,"Sherman","TinnedCan","endOfLifeTransport","recycling",NA,0
2018,"Sherman","TinnedCan","production","production","Production",7.53189041430446
2018,"Tillamook","Aluminum","endOfLife","landfilling","Disposal",99.7492546341945
2018,"Tillamook","Aluminum","endOfLife","recycling","Recovery",148.686
2018,"Tillamook","Aluminum","endOfLifeTransport","landfilling","Disposal",99.7492546341945
2018,"Tillamook","Aluminum","endOfLifeTransport","recycling","Recovery",148.686
2018,"Tillamook","Aluminum","production","production","Production",248.43539595623
2018,"Tillamook","Cardboard","endOfLife","combustion","Disposal",0.00123658096202423
2018,"Tillamook","Cardboard","endOfLife","landfilling","Disposal",872.815260306366
2018,"Tillamook","Cardboard","endOfLife","recycling","Recovery",2822.345
2018,"Tillamook","Cardboard","endOfLifeTransport","combustion","Disposal",0.00123658096202423
2018,"Tillamook","Cardboard","endOfLifeTransport","landfilling","Disposal",872.815260306366
2018,"Tillamook","Cardboard","endOfLifeTransport","recycling","Recovery",2822.345
2018,"Tillamook","Cardboard","production","production","Production",3695.16149688733
2018,"Tillamook","Carpeting","endOfLife","combustion","Disposal",0.000914741110475696
2018,"Tillamook","Carpeting","endOfLife","landfilling","Disposal",645.651214899695
2018,"Tillamook","Carpeting","endOfLife","recycling",NA,0
2018,"Tillamook","Carpeting","endOfLifeTransport","combustion","Disposal",0.000914741110475696
2018,"Tillamook","Carpeting","endOfLifeTransport","landfilling","Disposal",645.651214899695
2018,"Tillamook","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Tillamook","Carpeting","production","production","Production",645.652129640805
2018,"Tillamook","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Tillamook","FoodWaste","endOfLife","combustion","Disposal",0.00571087670995607
2018,"Tillamook","FoodWaste","endOfLife","composting","Recovery",2.975
2018,"Tillamook","FoodWaste","endOfLife","landfilling","Disposal",4030.90496720763
2018,"Tillamook","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Tillamook","FoodWaste","endOfLifeTransport","combustion","Disposal",0.00571087670995607
2018,"Tillamook","FoodWaste","endOfLifeTransport","composting","Recovery",2.975
2018,"Tillamook","FoodWaste","endOfLifeTransport","landfilling","Disposal",4030.90496720763
2018,"Tillamook","FoodWaste","production","production","Production",4033.88567808434
2018,"Tillamook","Glass","endOfLife","landfilling","Disposal",420.367546939055
2018,"Tillamook","Glass","endOfLife","recycling","Recovery",682.222
2018,"Tillamook","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Tillamook","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Tillamook","Glass","endOfLife","reuseContainer",NA,0
2018,"Tillamook","Glass","endOfLife","useAsAggregate",NA,0
2018,"Tillamook","Glass","endOfLifeTransport","landfilling","Disposal",420.367546939055
2018,"Tillamook","Glass","endOfLifeTransport","recycling","Recovery",682.222
2018,"Tillamook","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Tillamook","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Tillamook","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Tillamook","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Tillamook","Glass","production","production","Production",1102.59014250438
2018,"Tillamook","PaperFiber","endOfLife","combustion","Disposal",0.00473457422163796
2018,"Tillamook","PaperFiber","endOfLife","landfilling","Disposal",3341.80191884417
2018,"Tillamook","PaperFiber","endOfLife","recycling","Recovery",708.147
2018,"Tillamook","PaperFiber","endOfLifeTransport","combustion","Disposal",0.00473457422163796
2018,"Tillamook","PaperFiber","endOfLifeTransport","landfilling","Disposal",3341.80191884417
2018,"Tillamook","PaperFiber","endOfLifeTransport","recycling","Recovery",708.147
2018,"Tillamook","PaperFiber","production","production","Production",4049.95365341839
2018,"Tillamook","PlasticFilm","endOfLife","combustion","Disposal",0.00184069027458452
2018,"Tillamook","PlasticFilm","endOfLife","landfilling","Disposal",1299.21340413083
2018,"Tillamook","PlasticFilm","endOfLife","recycling","Recovery",18.159
2018,"Tillamook","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.00184069027458452
2018,"Tillamook","PlasticFilm","endOfLifeTransport","landfilling","Disposal",1299.21340413083
2018,"Tillamook","PlasticFilm","endOfLifeTransport","recycling","Recovery",18.159
2018,"Tillamook","PlasticFilm","production","production","Production",1317.37424482111
2018,"Tillamook","ScrapMetal","endOfLife","landfilling","Disposal",1052.06506095477
2018,"Tillamook","ScrapMetal","endOfLife","recycling","Recovery",3526.613
2018,"Tillamook","ScrapMetal","endOfLifeTransport","landfilling","Disposal",1052.06506095477
2018,"Tillamook","ScrapMetal","endOfLifeTransport","recycling","Recovery",3526.613
2018,"Tillamook","ScrapMetal","production","production","Production",4578.67955149198
2018,"Tillamook","TinnedCan","endOfLife","landfilling","Disposal",172.441948308215
2018,"Tillamook","TinnedCan","endOfLife","recycling","Recovery",26.142
2018,"Tillamook","TinnedCan","endOfLifeTransport","landfilling","Disposal",172.441948308215
