"impactCategory","impactUnits","year","wasteshed","material","magnitude","pctOfTotal","datatype"
"Air PM2.5","kg PM2.5 eq.",2018,"Lincoln","YardDebris",-119.766131607816,-0.000943465849981638,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","Aluminum",3151.49358503331,0.0120145172292124,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","Cardboard",10325.8576239019,0.0393655233562698,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","Carpeting",1714.13446892653,0.00653483738882078,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","Electronics",102518.293861757,0.39083303667855,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","FoodWaste",43995.3249107399,0.167724469329451,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","Glass",5430.64606890117,0.0207033868228159,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","PaperFiber",77667.824807523,0.296094976596809,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","PlasticFilm",2197.38146669908,0.00837713191490724,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","RigidPlastic",843.2789962345,0.00321485345152153,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","ScrapMetal",14584.4602719098,0.0556006999499481,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","TinnedCan",829.759170602635,0.0031633114846391,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Linn","YardDebris",-951.320878906926,-0.00362674420294461,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","Aluminum",775.026808725043,0.0144670523492924,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","Cardboard",1323.70714287343,0.0247090040183063,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","Carpeting",405.342548547039,0.00756633422638937,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","Electronics",21128.0656981624,0.394387431574699,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","FoodWaste",10333.5526827772,0.192891453473509,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","Glass",1425.58514992323,0.0266107117329796,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","PaperFiber",15247.2159020608,0.284612439405737,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","PlasticFilm",533.3107442673,0.00995505493345116,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","RigidPlastic",197.075478128819,0.00367871308031481,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","ScrapMetal",1925.17098587759,0.0359362400377442,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","TinnedCan",221.824971787301,0.00414069996431017,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Malheur","YardDebris",55.975365574394,0.00104486520326658,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","Aluminum",7038.53300406462,0.0107593697084716,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","Cardboard",15930.8964123274,0.0243525752011976,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","Carpeting",5374.70137642527,0.00821597329275802,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","Electronics",224127.871654693,0.342610403576021,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","FoodWaste",120908.18831236,0.184824863090497,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","Glass",15112.5445449551,0.0231016113586479,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","PaperFiber",208314.967134596,0.318438195276615,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","PlasticFilm",3304.33445411023,0.00505113153716573,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","RigidPlastic",2013.78625822459,0.00307835039681788,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","ScrapMetal",55914.8717327168,0.0854736032105911,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","TinnedCan",1062.46332439341,0.00162412191606391,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Marion","YardDebris",-4926.08327085384,-0.00753019856484671,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","Aluminum",41389.3103045457,0.0133230325164656,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","Cardboard",92012.5590008123,0.029618428199718,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","Carpeting",19927.0774554742,0.00641443645578829,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","Electronics",898622.821904544,0.289262637820699,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","FoodWaste",594426.379940811,0.191343173643717,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","Glass",93735.9612332659,0.0301731836139295,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","PaperFiber",1100005.38625477,0.354086777999538,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","PlasticFilm",32565.3783610563,0.0104826485781694,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","RigidPlastic",8488.8169138453,0.0027325119200419,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","ScrapMetal",237435.521386155,0.076429424619919,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","TinnedCan",7594.68730960781,0.00244469562874501,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Metro","YardDebris",-19605.5897032187,-0.00631095099673064,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","Aluminum",108.332954730577,0.0244104380887672,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","Cardboard",132.64355699086,0.0298882952454481,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","Carpeting",27.3713548728677,0.0061675301406805,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","Electronics",1745.85870600133,0.393390690400433,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","FoodWaste",680.766673276911,0.153395730525862,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","Glass",281.279909089364,0.0633802135602785,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","PaperFiber",1202.56988077109,0.27097255581171,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","PlasticFilm",37.2838296426911,0.00840108734658347,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","RigidPlastic",19.8785204180577,0.00447918542578373,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","ScrapMetal",195.44257300872,0.0440386661676839,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","TinnedCan",13.3548738448986,0.00300922578900341,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Milton Freewater","YardDebris",-6.80616313284909,-0.00153361850223373,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","Aluminum",329.083332036473,0.00861948735106256,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","Cardboard",1109.0545964589,0.0290488187495191,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","Carpeting",296.143762187148,0.0077567204527554,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","Electronics",14290.7173829224,0.374308406802133,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","FoodWaste",7365.53980364699,0.192921278566144,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","Glass",491.287887619898,0.0128680164591278,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","PaperFiber",11141.0691021805,0.29181151050493,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","PlasticFilm",500.698202406201,0.0131144953335458,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","RigidPlastic",127.378925502225,0.00333636173659712,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","ScrapMetal",2347.28261599386,0.0614810014616168,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","TinnedCan",125.894616626581,0.003297484101867,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Morrow","YardDebris",54.8410085861865,0.0014364184807019,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","Aluminum",1172.74322971993,0.0104911631294218,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","Cardboard",2600.37272852198,0.023262495831026,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","Carpeting",787.337264637372,0.00704338637124861,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","Electronics",39326.1465383215,0.35180507388954,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","FoodWaste",20283.0805860526,0.181449017826609,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","Glass",2381.04799280966,0.0213004537382954,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","PaperFiber",35349.7878609232,0.316233239843958,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","PlasticFilm",964.478300153734,0.0086280601970448,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","RigidPlastic",365.707617761567,0.00327155866551036,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","ScrapMetal",8893.85198310226,0.0795628997371751,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","TinnedCan",397.539777929196,0.00355632380131953,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Polk","YardDebris",-738.18438842559,-0.00660367303115009,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","Aluminum",29.7502487710081,0.0120344030758663,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","Cardboard",48.2215324235978,0.0195063027065191,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","Carpeting",19.1248598134421,0.00773628057822125,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","Electronics",987.845691242705,0.399597775355667,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","FoodWaste",475.663965213143,0.192412908211317,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","Glass",37.8442937571406,0.0153085605670211,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","PaperFiber",706.481996685033,0.285782118307391,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","PlasticFilm",22.6702507552483,0.00917044215393217,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","RigidPlastic",7.93334598719209,0.00320915243717947,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","ScrapMetal",125.020339885042,0.0505725237606954,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","TinnedCan",8.00193949798688,0.00323689949783928,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Sherman","YardDebris",3.5416130108315,0.00143263334835081,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","Aluminum",630.525598214391,0.00955014833423273,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","Cardboard",1458.37638843206,0.0220890490031034,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","Carpeting",437.862506369721,0.00663200970376451,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","Electronics",27850.1557400275,0.421827629523631,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","FoodWaste",10897.8644273045,0.165062643137492,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","Glass",1484.76690289336,0.0224887684251791,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","PaperFiber",17899.2147842264,0.27110740109481,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","PlasticFilm",523.392769987863,0.00792747924050098,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","RigidPlastic",208.540203581937,0.0031586185929622,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","ScrapMetal",4462.46743712334,0.0675900012337336,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","TinnedCan",196.351097945851,0.00297399838528798,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Tillamook","YardDebris",-26.9204945290519,-0.000407746674697145,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","Aluminum",2744.69404919412,0.0146028089389686,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","Cardboard",3734.48139227508,0.0198688514202661,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","Carpeting",1288.8372377644,0.00685710086413004,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","Electronics",72363.9528238363,0.385003558945043,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","FoodWaste",32631.7814980623,0.173613401717501,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","Glass",3726.88472249699,0.0198284342679884,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","PaperFiber",49185.5859755475,0.261685893465255,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","PlasticFilm",1576.6098026827,0.00838815959346738,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","RigidPlastic",569.47239989948,0.00302980824190211,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","ScrapMetal",19444.9017139897,0.103454220935767,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","TinnedCan",547.157038393259,0.00291108209077607,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Umatilla","YardDebris",142.222895707775,0.00075667951893483,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","Aluminum",438.756513516837,0.0101373987022934,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","Cardboard",1035.41760505805,0.0239231572922152,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","Carpeting",293.799657764523,0.00678819385604867,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","Electronics",18051.3052543371,0.417072505643834,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","FoodWaste",7519.23370204636,0.173730685756396,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","Glass",865.509406691616,0.0199974556865049,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","PaperFiber",13000.4337571515,0.30037293177174,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","PlasticFilm",351.249405811541,0.00811556104800392,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","RigidPlastic",134.517656436074,0.00310800882443944,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","ScrapMetal",1550.16089175647,0.0358162181718471,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","TinnedCan",136.016866944111,0.00314264784218716,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Union","YardDebris",-95.4243643226307,-0.00220476459551019,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","Aluminum",121.778497897677,0.0112986824164463,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","Cardboard",207.509190141158,0.0192528277025466,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","Carpeting",79.170693819363,0.00734550467937535,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","Electronics",4527.11062308439,0.42002805156399,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","FoodWaste",1969.09445097475,0.182693769701809,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","Glass",339.518563731075,0.0315007369306578,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","PaperFiber",2995.82071457274,0.277954051124933,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","PlasticFilm",94.7360974350624,0.00878967220626802,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","RigidPlastic",38.3778825156278,0.00356072306561137,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","ScrapMetal",426.620889013277,0.0395821431566117,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","TinnedCan",33.1253044222372,0.00307338570499892,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wallowa","YardDebris",-54.7479549809214,-0.00507954825324815,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","Aluminum",634.24892897212,0.0125240968544016,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","Cardboard",1097.27089528327,0.0216670873852556,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","Carpeting",355.312680999995,0.007016126046366,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","Electronics",21787.5560874342,0.43022455410678,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","FoodWaste",8844.98698332575,0.174656146183201,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","Glass",1291.8353856673,0.0255090245343586,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","PaperFiber",13847.9762633151,0.273446888180456,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","PlasticFilm",425.842109876963,0.0084088243356202,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","RigidPlastic",162.184053152569,0.00320254193131083,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","ScrapMetal",2056.36132233528,0.0406056158586032,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","TinnedCan",155.363045519529,0.00306785197546139,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wasco","YardDebris",-16.6490267580702,-0.000328757391813839,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","Aluminum",11.3435410532317,0.0119821135770662,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","Cardboard",15.4354382566891,0.0163043597616945,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","Carpeting",5.83267129393773,0.00616101529264045,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","Electronics",434.90786879417,0.45939054260018,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","FoodWaste",145.067768655456,0.153234203697445,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","Glass",20.5898835201507,0.0217489690141089,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","PaperFiber",215.462515604067,0.227591747713807,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","PlasticFilm",6.91359884129462,0.0073027925013825,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","RigidPlastic",2.9028645151289,0.00306627817150626,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","ScrapMetal",84.72967408618,0.0894994405613026,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","TinnedCan",2.44029941435845,0.00257767346260546,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Wheeler","YardDebris",1.08006267210477,0.00114086364626167,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","Aluminum",1769.8111399988,0.00860789635482657,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","Cardboard",4239.86703106245,0.0206215991846772,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","Carpeting",1392.08974409869,0.00677075873407978,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","Electronics",85677.5158907006,0.416712924932011,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","FoodWaste",34662.4541781378,0.168589069322695,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","Glass",5427.786715319,0.0263993283947812,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","PaperFiber",62866.4592322494,0.305765939108339,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","PlasticFilm",1673.4425152424,0.00813918468553467,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","RigidPlastic",674.564714852348,0.00328090552649369,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","ScrapMetal",7757.5916437845,0.0377308873944657,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","TinnedCan",885.67970697564,0.00430771337625587,"impact"
"Air PM2.5","kg PM2.5 eq.",2018,"Yamhill","YardDebris",-1424.05040979895,-0.00692620701415972,"impact"
"Energy demand","MJ",2018,"Baker","Aluminum",6824590.82717838,0.0167192446412744,"impact"
"Energy demand","MJ",2018,"Baker","Cardboard",22331779.9697962,0.0547095792326797,"impact"
"Energy demand","MJ",2018,"Baker","Carpeting",26080742.6192307,0.0638939868073107,"impact"
"Energy demand","MJ",2018,"Baker","Electronics",84397182.515272,0.206760694851873,"impact"
"Energy demand","MJ",2018,"Baker","FoodWaste",75176231.1925552,0.184170719145809,"impact"
"Energy demand","MJ",2018,"Baker","Glass",6511629.64319619,0.0159525357307001,"impact"
"Energy demand","MJ",2018,"Baker","PaperFiber",89788210.4686621,0.219967921116886,"impact"
"Energy demand","MJ",2018,"Baker","PlasticFilm",53961332.9631367,0.13219733604937,"impact"
"Energy demand","MJ",2018,"Baker","RigidPlastic",21643291.4386058,0.0530228835058321,"impact"
"Energy demand","MJ",2018,"Baker","ScrapMetal",20194495.4919721,0.0494735463396258,"impact"
"Energy demand","MJ",2018,"Baker","TinnedCan",2549506.57886167,0.00624591646385202,"impact"
"Energy demand","MJ",2018,"Baker","YardDebris",-1271245.18239615,-0.00311436388521336,"impact"
"Energy demand","MJ",2018,"Benton","Aluminum",37347684.8194984,0.0173133734171359,"impact"
"Energy demand","MJ",2018,"Benton","Cardboard",138280060.975069,0.0641028846467021,"impact"
"Energy demand","MJ",2018,"Benton","Carpeting",124700804.452653,0.0578079097363181,"impact"
"Energy demand","MJ",2018,"Benton","Electronics",397481998.070185,0.184261870379328,"impact"
"Energy demand","MJ",2018,"Benton","FoodWaste",396290660.198857,0.183709598463894,"impact"
"Energy demand","MJ",2018,"Benton","Glass",48115148.0170181,0.0223048772277443,"impact"
"Energy demand","MJ",2018,"Benton","PaperFiber",510802026.057519,0.236793960913645,"impact"
"Energy demand","MJ",2018,"Benton","PlasticFilm",259093829.670061,0.12010887006339,"impact"
"Energy demand","MJ",2018,"Benton","RigidPlastic",110166319.908591,0.0510701170310109,"impact"
"Energy demand","MJ",2018,"Benton","ScrapMetal",142007039.998259,0.0658306110066673,"impact"
"Energy demand","MJ",2018,"Benton","TinnedCan",15252642.578324,0.00707071128593125,"impact"
"Energy demand","MJ",2018,"Benton","YardDebris",-22380050.3796687,-0.0103747841717682,"impact"
"Energy demand","MJ",2018,"Clatsop","Aluminum",25132631.3551961,0.0211787920967827,"impact"
"Energy demand","MJ",2018,"Clatsop","Cardboard",76685438.9216975,0.0646213659373704,"impact"
"Energy demand","MJ",2018,"Clatsop","Carpeting",66464892.6312481,0.056008705291464,"impact"
"Energy demand","MJ",2018,"Clatsop","Electronics",220515352.654494,0.185824108188842,"impact"
"Energy demand","MJ",2018,"Clatsop","FoodWaste",191672748.909854,0.161518992675685,"impact"
"Energy demand","MJ",2018,"Clatsop","Glass",28443180.0096248,0.0239685287020559,"impact"
"Energy demand","MJ",2018,"Clatsop","PaperFiber",253812049.671573,0.213882603682927,"impact"
"Energy demand","MJ",2018,"Clatsop","PlasticFilm",137462654.892882,0.115837173907627,"impact"
"Energy demand","MJ",2018,"Clatsop","RigidPlastic",58252176.8009636,0.0490880053193303,"impact"
"Energy demand","MJ",2018,"Clatsop","ScrapMetal",132765195.645381,0.111878714032101,"impact"
"Energy demand","MJ",2018,"Clatsop","TinnedCan",7524919.61889229,0.00634110714079972,"impact"
"Energy demand","MJ",2018,"Clatsop","YardDebris",-12042631.0935756,-0.0101480969749854,"impact"
