"material","LCstage","disposition","impactCategory","impactUnits","impactFactor","corporateSource","impactFactorSetId"
"EPS","endOfLife","recyclingGeneric_transport","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP100 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP20 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP50 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP100 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP20 excl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP100 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP20 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GTP50 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP100 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","GWP20 incl biogenic carbon","kg CO2 eq.",0,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Primary energy from non renewable resources (gross cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Primary energy from non renewable resources (net cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Primary energy from renewable resources (gross cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Primary energy from renewable resources (net cal. value)","MJ",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Acidification","kg SO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Ecotoxicity (recommended)","CTUe",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Eutrophication","kg N eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human Health Particulate Air","kg PM2.5 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human toxicity, cancer (recommended)","CTUh",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human toxicity, non-canc. (recommended)","CTUh",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Ozone Depletion Air","kg CFC 11 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Resources, Fossil fuels","MJ surplus energy",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Smog Air","kg O3 eq.",0,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Ecotoxicity (recommended and interim)","CTUe",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Ecotoxicity (recommended only)","CTUe",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human toxicity, cancer (recommended and interim)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human toxicity, cancer (recommended only)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human toxicity, non-canc. (recommended and interim)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Human toxicity, non-canc. (recommended only)","CTUh",0,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","high characterization factor for unspecified water","m³ world equiv.",0,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","low characterization factor for unspecified water","m³ world equiv.",0,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","OECD+BRIC average for unspecified water","m³ world equiv.",0,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Blue water consumption (excl hydropower)","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Blue water use (excl hydropower)","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","including rainwater)","kg",0,"Total freshwater consumption (excl hydropower","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Total freshwater use (excl hydropower)","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","high characterization factor for unspecified water","m³ equiv.",0,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","low characterization factor for unspecified water","m³ equiv.",0,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","OECD+BRIC average for unspecified water","m³ equiv.",0,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","global average for unspecified water","m³ world equiv.",0,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","high characterization factor for unspecified water","m³ world equiv.",0,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","low characterization factor for unspecified water","m³ world equiv.",0,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","OECD+BRIC average for unspecified water","m³ world equiv.",0,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","high characterization factor for unspecified water","m³ world equiv.",0,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","low characterization factor for unspecified water","m³ world equiv.",0,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","OECD+BRIC average for unspecified water","m³ world equiv.",0,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Blue water consumption","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Blue water use","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Total freshwater consumption (including rainwater)","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","Total freshwater use","kg",0,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","high characterization factor for unspecified water","m³ equiv.",0,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","low characterization factor for unspecified water","m³ equiv.",0,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","endOfLife","recyclingGeneric_transport","OECD+BRIC average for unspecified water","m³ equiv.",0,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2366.84750209113,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2904.57009177861,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2446.79298985744,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2575.4845744073,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",3050.94471126116,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP100 excl biogenic carbon","kg CO2 eq.",2366.45538511152,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP20 excl biogenic carbon","kg CO2 eq.",2904.177974799,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP50 excl biogenic carbon","kg CO2 eq.",2446.40087287783,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP100 excl biogenic carbon","kg CO2 eq.",2575.09245742769,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP20 excl biogenic carbon","kg CO2 eq.",3050.55259428155,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2369.01802112004,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2906.50120822428,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2448.72410630312,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",2577.65509343621,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",3052.87582770684,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP100 incl biogenic carbon","kg CO2 eq.",2368.62590414042,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP20 incl biogenic carbon","kg CO2 eq.",2906.10909124467,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GTP50 incl biogenic carbon","kg CO2 eq.",2448.3319893235,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP100 incl biogenic carbon","kg CO2 eq.",2577.26297645659,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","GWP20 incl biogenic carbon","kg CO2 eq.",3052.48371072722,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",86526.6262158398,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",80069.1496268592,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Primary energy from non renewable resources (gross cal. value)","MJ",85110.2624242127,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Primary energy from non renewable resources (net cal. value)","MJ",78652.785962315,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Primary energy from renewable resources (gross cal. value)","MJ",1416.36379162705,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Primary energy from renewable resources (net cal. value)","MJ",1416.36366454417,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",2533.43314881333,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",2535.78321977967,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Acidification","kg SO2 eq.",3.78442301379763,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Ecotoxicity (recommended)","CTUe",297.874015354791,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Eutrophication","kg N eq.",0.231197252431934,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",2533.04103183372,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",2535.39110280005,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human Health Particulate Air","kg PM2.5 eq.",0.184503780420471,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human toxicity, cancer (recommended)","CTUh",2.60436616454746e-06,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human toxicity, non-canc. (recommended)","CTUh",0.000230657628017166,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Ozone Depletion Air","kg CFC 11 eq.",5.2474245314767e-12,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Resources, Fossil fuels","MJ surplus energy",10999.7813877058,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Smog Air","kg O3 eq.",113.469178137637,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Ecotoxicity (recommended and interim)","CTUe",80097.5857945928,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Ecotoxicity (recommended only)","CTUe",13.2873071624783,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human toxicity, cancer (recommended and interim)","CTUh",2.49420494058046e-05,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human toxicity, cancer (recommended only)","CTUh",1.44485583325221e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human toxicity, non-canc. (recommended and interim)","CTUh",0.000301017842360808,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","Human toxicity, non-canc. (recommended only)","CTUh",7.00375574258404e-09,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"EPS","production","production","high characterization factor for unspecified water","m³ world equiv.",640.843238431098,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
